ID,Software,Link,Evaluator1,Evaluator2,Evaluator3,Final Decision
C1403,Nginx,https://stackoverflow.com/questions/75245172/how-to-prevent-chrome-from-using-disk-cache-when-the-assets-change,Exclude,Exclude,,Exclude
C1404,Nginx,https://stackoverflow.com/questions/75351290/host-angular-app-in-virtual-directory-return-index-for-all-paths,Exclude,Exclude,,Exclude
C1405,Nginx,https://stackoverflow.com/questions/74977295/hosting-vue-app-with-nginx-and-express-api-on-same-host-do-i-need-two-ssl-certs,Exclude,Exclude,,Exclude
C1406,Nginx,https://stackoverflow.com/questions/75075611/terraform-and-ec2-provisioning,Exclude,Exclude,,Exclude
C1407,Others,https://stackoverflow.com/questions/398607,Include,Include,,Include
C1408,Others,https://stackoverflow.com/questions/266601,Include,Include,,Include
C1409,Others,https://stackoverflow.com/questions/238183,Include,Include,,Include
C1410,Others,https://stackoverflow.com/questions/1160/use-svn-revision-to-label-build-in-ccnet,Exclude,Exclude,,Exclude
C1411,Others,https://stackoverflow.com/questions/1408/make-xampp-apache-serve-file-outside-of-htdocs-folder,Exclude,Exclude,,Exclude
C1412,Others,https://stackoverflow.com/questions/2056/what-are-mvp-and-mvc-and-what-is-the-difference,Exclude,Exclude,,Exclude
C1413,Others,https://stackoverflow.com/questions/2155/how-do-i-define-custom-web-config-sections-with-potential-child-elements-and-att,Exclude,Exclude,,Exclude
C1414,Others,https://stackoverflow.com/questions/2959/how-to-get-indexing-service-and-modi-to-produce-full-text-over-ocr,Exclude,Exclude,,Exclude
C1415,Others,https://stackoverflow.com/questions/3049/how-do-i-configure-and-communicate-with-a-serial-port,Exclude,Exclude,,Exclude
C1416,Others,https://stackoverflow.com/questions/3996/how-do-i-configure-a-vista-ultimate-64bit-account-so-it-can-access-a-smb-share,Exclude,Exclude,,Exclude
C1417,Others,https://stackoverflow.com/questions/4157/configurationmanager-appsettings-performance-concerns,Exclude,Exclude,,Exclude
C1418,Others,https://stackoverflow.com/questions/4335/high-availability,Exclude,Exclude,,Exclude
C1419,Others,https://stackoverflow.com/questions/4434/can-i-configure-visual-studio-not-to-change-startup-project-every-time-i-open-a,Exclude,Exclude,,Exclude
C1420,Others,https://stackoverflow.com/questions/4738/using-configurationmanager-to-load-config-from-an-arbitrary-location,Exclude,Exclude,,Exclude
C1421,Others,https://stackoverflow.com/questions/4839/how-do-i-configure-eclipse-zend-studio-6-to-hint-and-code-complete-several-lan,Exclude,Exclude,,Exclude
C1422,Others,https://stackoverflow.com/questions/4995/what-does-this-error-mean-secj0222e-in-websphere-application-server-5-1,Exclude,Exclude,,Exclude
C1423,Others,https://stackoverflow.com/questions/5188/how-do-you-pull-the-url-for-an-asp-net-web-reference-from-a-configuration-file-i,Exclude,Exclude,,Exclude
C1424,Others,https://stackoverflow.com/questions/6009/how-do-you-deal-with-configuration-files-in-source-control,Exclude,Exclude,,Exclude
C1425,Others,https://stackoverflow.com/questions/7214/user-authentication-on-resin-webserver,Exclude,Exclude,,Exclude
C1426,Others,https://stackoverflow.com/questions/8612/code-crash-in-ms-visual-studio-2005-in-release-configuration,Exclude,Exclude,,Exclude
C1427,Others,https://stackoverflow.com/questions/9136/enterprise-library-cachefactory-getcachemanager-throws-null-ref,Exclude,Exclude,,Exclude
C1428,Others,https://stackoverflow.com/questions/2092/how-to-get-started-writing-a-code-coverage-tool,Exclude,Exclude,,Exclude
C1429,Others,https://stackoverflow.com/questions/2120/convert-hashbytes-to-varchar,Exclude,Exclude,,Exclude
C1430,Others,https://stackoverflow.com/questions/2123/how-do-i-make-a-checkbox-toggle-from-clicking-on-the-text-label-as-well,Exclude,Exclude,,Exclude
C1431,Others,https://stackoverflow.com/questions/2134/do-sealed-classes-really-offer-performance-benefits,Exclude,Exclude,,Exclude
C1432,Others,https://stackoverflow.com/questions/2138/linq-on-the-net-2-0-runtime,Exclude,Exclude,,Exclude
C1433,Others,https://stackoverflow.com/questions/2154/developing-for-asp-net-mvc-without-visual-studio,Exclude,Exclude,,Exclude
C1434,Others,https://stackoverflow.com/questions/2155/how-do-i-define-custom-web-config-sections-with-potential-child-elements-and-att,Exclude,Exclude,,Exclude
C1435,Others,https://stackoverflow.com/questions/2158/creating-a-custom-jbutton-in-java,Exclude,Exclude,,Exclude
C1436,Others,https://stackoverflow.com/questions/2196/easy-way-to-ajax-webcontrols,Exclude,Exclude,,Exclude
C1437,Others,https://stackoverflow.com/questions/2209/how-can-i-change-the-background-of-a-masterpage-from-the-code-behind-of-a-conten,Exclude,Exclude,,Exclude
C1438,Others,https://stackoverflow.com/questions/2214/whats-the-best-way-to-implement-bdd-tdd-in-net-2-0,Exclude,Exclude,,Exclude
C1439,Others,https://stackoverflow.com/questions/2222/how-can-i-unit-test-flex-applications-from-within-the-ide-or-a-build-script,Exclude,Exclude,,Exclude
C1440,Others,https://stackoverflow.com/questions/2232/how-to-call-shell-commands-from-ruby,Exclude,Exclude,,Exclude
C1441,Others,https://stackoverflow.com/questions/2250/datatable-vs-dataset,Exclude,Exclude,,Exclude
C1442,Others,https://stackoverflow.com/questions/761756,Include,Include,,Include
C1443,Others,https://stackoverflow.com/questions/443235,Include,Include,,Include
C1444,Others,https://stackoverflow.com/questions/661309,Include,Include,,Include
C1445,Others,https://stackoverflow.com/questions/446269,Include,Include,,Include
C1446,Others,https://stackoverflow.com/questions/782252,Include,Include,,Include
C1447,Others,https://stackoverflow.com/questions/1348842,Include,Include,,Include
C1448,Others,https://stackoverflow.com/questions/1504163,Include,Include,,Include
C1449,Others,https://stackoverflow.com/questions/1041548,Include,Include,,Include
C1450,Others,https://stackoverflow.com/questions/404393/control-serializer-in-jsonresult-aka-json-function-in-asp-net-mvc,Exclude,Exclude,,Exclude
C1451,Others,https://stackoverflow.com/questions/406133/execute-process-as-normal-user-from-msi-wix-under-different-context,Exclude,Exclude,,Exclude
C1452,Others,https://stackoverflow.com/questions/406254/how-to-store-configuration-data-so-that-to-not-copy-it-during-database-copy,Exclude,Exclude,,Exclude
C1453,Others,https://stackoverflow.com/questions/406954/what-is-a-good-name-for-a-configuration-value-that-holds-that-name-of-a-table-or,Exclude,Exclude,,Exclude
C1454,Others,https://stackoverflow.com/questions/407752/guaranteed-eclipse-plugin-startup-order,Exclude,Exclude,,Exclude
C1455,Others,https://stackoverflow.com/questions/410013/where-do-osx-applications-typically-store-user-configuration-data,Exclude,Exclude,,Exclude
C1456,Others,https://stackoverflow.com/questions/410029/how-do-i-pipe-output-when-debugging-in-visual-studio-2008,Exclude,Exclude,,Exclude
C1457,Others,https://stackoverflow.com/questions/410822/what-if-any-technical-debt-am-i-incurring-with-ruby-on-rails,Exclude,Exclude,,Exclude
C1458,Others,https://stackoverflow.com/questions/411921/file-based-configuration-handling-in-c-unix,Exclude,Exclude,,Exclude
C1459,Others,https://stackoverflow.com/questions/412124/lighttpd-on-mac-10-5-cant-find-lighttpd-conf,Exclude,Exclude,,Exclude
C1460,Others,https://stackoverflow.com/questions/412314/asdf-or-other-module-system-independent-of-home-and-site-configurations,Exclude,Exclude,,Exclude
C1461,Others,https://stackoverflow.com/questions/412386/determine-if-structuremap-has-a-specific-type-configured,Exclude,Exclude,,Exclude
C1462,Others,https://stackoverflow.com/questions/406811/iphone-development-xmlparser-vs-libxml2-vs-touchxml,Exclude,Exclude,,Exclude
C1463,Others,https://stackoverflow.com/questions/406813/jquery-on-click-add-text-from-title-tag-to-an-input-box,Exclude,Exclude,,Exclude
C1464,Others,https://stackoverflow.com/questions/406826/do-you-separate-your-unit-tests-from-your-integration-tests,Exclude,Exclude,,Exclude
C1465,Others,https://stackoverflow.com/questions/406830/can-java-enumerations-be-merged-like-bitwise-in-c,Exclude,Exclude,,Exclude
C1466,Others,https://stackoverflow.com/questions/406833/language-in-a-sandbox-in-rails,Exclude,Exclude,,Exclude
C1467,Others,https://stackoverflow.com/questions/406850/its-possible-to-develop-for-net-2-x-in-visual-studio-2008,Exclude,Exclude,,Exclude
C1468,Others,https://stackoverflow.com/questions/406860/how-to-show-all-asp-net-web-applications-loaded-referenced-assemblies-with-vers,Exclude,Exclude,,Exclude
C1469,Others,https://stackoverflow.com/questions/406866/calling-ssis-package-asynchronously,Exclude,Exclude,,Exclude
C1470,Others,https://stackoverflow.com/questions/406870/debugging-issues,Exclude,Exclude,,Exclude
C1471,Others,https://stackoverflow.com/questions/406880/htaccess-url-is-being-cut-at-a-space-im-using-codeigniter,Exclude,Exclude,,Exclude
C1472,Others,https://stackoverflow.com/questions/406903/simple-c-templates-suited-for-stl-containers,Exclude,Exclude,,Exclude
C1473,Others,https://stackoverflow.com/questions/406907/why-does-ruby-have-rails-while-python-has-no-central-framework,Exclude,Exclude,,Exclude
C1474,Others,https://stackoverflow.com/questions/406912/how-to-add-2-values-of-textbox-in-asp-net-using-javascript,Exclude,Exclude,,Exclude
C1475,Others,https://stackoverflow.com/questions/406915/using-begininvoke-endinvoke-in-a-multithreaded-fashion-how-do-asynccallback-as,Exclude,Exclude,,Exclude
C1476,Others,https://stackoverflow.com/questions/2231031,Include,Include,,Include
C1477,Others,https://stackoverflow.com/questions/2006402,Include,Include,,Include
C1478,Others,https://serverfault.com/questions/175990/lighttpd-virtual-host-error,Include,Include,,Include
C1479,Others,https://stackoverflow.com/questions/2724820,Include,Include,,Include
C1480,Others,https://stackoverflow.com/questions/2781683,Include,Exclude,Exclude,Exclude
C1481,Others,https://stackoverflow.com/questions/3361198,Include,Include,,Include
C1482,Others,https://stackoverflow.com/questions/3325803,Include,Include,,Include
C1483,Others,https://stackoverflow.com/questions/2514445,Include,Include,,Include
C1484,Others,https://stackoverflow.com/questions/2048667,Include,Include,,Include
C1485,Others,https://stackoverflow.com/questions/1988005/multiple-wcf-service-of-the-same-service-and-contract-type,Exclude,Exclude,,Exclude
C1486,Others,https://stackoverflow.com/questions/1988267/apache-options-indexes-configuration-not-working,Exclude,Exclude,,Exclude
C1487,Others,https://stackoverflow.com/questions/1988694/c-screensaver-configuration-dialog-modal-to-provided-hwnd,Exclude,Exclude,,Exclude
C1488,Others,https://stackoverflow.com/questions/1989150/nhibernate-connection-release-modes-why-does-the-documentation-recommened-using,Exclude,Exclude,,Exclude
C1489,Others,https://stackoverflow.com/questions/1989672/create-jpa-entitymanager-without-persistence-xml-configuration-file,Exclude,Exclude,,Exclude
C1490,Others,https://stackoverflow.com/questions/1989922/building-lr1-configuration-lookahead,Exclude,Exclude,,Exclude
C1491,Others,https://stackoverflow.com/questions/1990366/port-knocking-and-rsa-encryption,Exclude,Exclude,,Exclude
C1492,Others,https://stackoverflow.com/questions/1991052/c-language-theory-question,Exclude,Exclude,,Exclude
C1493,Others,https://stackoverflow.com/questions/1991779/configuration-system-failed-to-initialize-windows-service-net,Exclude,Exclude,,Exclude
C1494,Others,https://stackoverflow.com/questions/1992052/how-do-you-get-the-time-interval-for-uidatepicker-in-uidatepickermodecountdownti,Exclude,Exclude,,Exclude
C1495,Others,https://stackoverflow.com/questions/1992103/how-to-install-mysqldb-for-mysql-and-python-on-windows,Exclude,Exclude,,Exclude
C1496,Others,https://stackoverflow.com/questions/1992126/calculate-hmac-for-wbxml-document-with-user-pin,Exclude,Exclude,,Exclude
C1497,Others,https://stackoverflow.com/questions/1992298/why-cant-i-call-bit-ly-api-from-javascript-using-jquerys-get-function,Exclude,Exclude,,Exclude
C1498,Others,https://stackoverflow.com/questions/1992299/asp-net-and-storing-dynamic-data-xml-or-database,Exclude,Exclude,,Exclude
C1499,Others,https://stackoverflow.com/questions/1992301/about-bean-law-in-jsp,Exclude,Exclude,,Exclude
C1500,Others,https://stackoverflow.com/questions/1992306/php-function-help,Exclude,Exclude,,Exclude
C1501,Others,https://stackoverflow.com/questions/1992311/counting-occurrences-of-a-string-in-an-array-and-then-removing-duplicates,Exclude,Exclude,,Exclude
C1502,Others,https://stackoverflow.com/questions/1992312/meaning-of-select-tables-optimized-away-in-mysql-explain-plan,Exclude,Exclude,,Exclude
C1503,Others,https://stackoverflow.com/questions/1992313/in-java-what-time-is-the-start-of-the-day,Exclude,Exclude,,Exclude
C1504,Others,https://stackoverflow.com/questions/1992314/what-is-the-difference-between-single-and-double-quotes-in-sql,Exclude,Exclude,,Exclude
C1505,Others,https://stackoverflow.com/questions/1992323/reading-multiple-items-semi-interactively-from-the-user-in-bash,Exclude,Exclude,,Exclude
C1506,Others,https://stackoverflow.com/questions/1992329/is-my-release-script-worth-it,Exclude,Exclude,,Exclude
C1507,Others,https://stackoverflow.com/questions/1992332/cedit-selects-everything-when-getting-focus,Exclude,Exclude,,Exclude
C1508,Others,https://stackoverflow.com/questions/5685344,Include,Include,,Include
C1509,Others,https://serverfault.com/questions/315110/installing-software-on-a-shared-linux-godaddy-server,Include,Include,,Include
C1510,Others,https://stackoverflow.com/questions/6174500,Include,Include,,Include
C1511,Others,https://stackoverflow.com/questions/6934411,Include,Include,,Include
C1512,Others,https://stackoverflow.com/questions/4573468/what-is-good-practice-for-writing-web-applications-that-control-daemons-and-the,Exclude,Exclude,,Exclude
C1513,Others,https://stackoverflow.com/questions/4573555/system-web-httpexception-error,Exclude,Exclude,,Exclude
C1514,Others,https://stackoverflow.com/questions/4573855/unity-configuration-and-nested-generic-types,Exclude,Exclude,,Exclude
C1515,Others,https://stackoverflow.com/questions/4573929/different-ios-application-settings-in-debug-release-configuration,Exclude,Exclude,,Exclude
C1516,Others,https://stackoverflow.com/questions/4574009/getting-error-with-hibernate-configuration-file-when-adding-lucene,Exclude,Exclude,,Exclude
C1517,Others,https://stackoverflow.com/questions/4574177/django-admin-mandatory-inlines,Exclude,Exclude,,Exclude
C1518,Others,https://stackoverflow.com/questions/4575127/customizing-cut-line-in-eclipse-with-ctrl-x,Exclude,Exclude,,Exclude
C1519,Others,https://stackoverflow.com/questions/4575320/django-admin-applying-label-suffix-for-models,Exclude,Exclude,,Exclude
C1520,Others,https://stackoverflow.com/questions/4576025/web-site-backup-in-php,Exclude,Exclude,,Exclude
C1521,Others,https://stackoverflow.com/questions/4576585/rubymine-gvimrc-vimrc,Exclude,Exclude,,Exclude
C1522,Others,https://stackoverflow.com/questions/4572753/getting-the-error-msvcrt-ruby18-dll-is-missing-when-running-watir-scripts-afte,Exclude,Exclude,,Exclude
C1523,Others,https://stackoverflow.com/questions/4572754/mocking-controller-actions-in-asp-net-mvc2-with-rhino-mocks,Exclude,Exclude,,Exclude
C1524,Others,https://stackoverflow.com/questions/4572755/email-client-for-app-engine,Exclude,Exclude,,Exclude
C1525,Others,https://stackoverflow.com/questions/4572757/confusion-using-rjs-for-a-link-to-remote,Exclude,Exclude,,Exclude
C1526,Others,https://stackoverflow.com/questions/4572764/advice-for-nhibernate-to-hibernate,Exclude,Exclude,,Exclude
C1527,Others,https://stackoverflow.com/questions/4572771/write-function-object-to-bytearray-in-flex,Exclude,Exclude,,Exclude
C1528,Others,https://stackoverflow.com/questions/4572775/web-service-api-design-input-validation-and-error-response,Exclude,Exclude,,Exclude
